name,text
F_10_FAHMEE_S_2_HAPPY_4,তুমি সা বলট পালট করে দিয়েছে
F_10_FAHMEE_S_2_HAPPY_5,তুমি স্বাহ ভলোট পালোট করে দিয়ছে
F_10_FAHMEE_S_2_NEUTRAL_1,তুমি সব অলোট পালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_NEUTRAL_2,তুমি সব অলোটপালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_NEUTRAL_3,তুমি সব ওলোট পালোট কুডে দিয়ে ছো
F_10_FAHMEE_S_2_NEUTRAL_4,তুমি সব অলোট পালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_NEUTRAL_5,তুমি সব ওলোট পালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_SAD_1,তুমি শোআব ওলোট পালোট কুরে দিয়ে ছো
F_10_FAHMEE_S_2_SAD_2,তুমি স্বাব অলট পালট করে দিয়ে ছো
F_10_FAHMEE_S_2_SAD_3,তুমি শায় বলোট পালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_SAD_4,তুমি শোহা বলোট পালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_SAD_5,তুমি শাভ পালোট পালোট করে দিয়ে ছো
F_10_FAHMEE_S_2_SURPRISE_1,তুমি সব এলেট পালেট করে দেয়ছো?
F_10_FAHMEE_S_2_SURPRISE_2,তুই স্বাবলে টালেট করে দেয়ছো?
F_10_FAHMEE_S_2_SURPRISE_3,তুমি স্বাব অলোট পালোট করে দেছেও?
F_10_FAHMEE_S_2_SURPRISE_4,তুমি স্বাব পালেট পালেট করে দিয়ছো?
F_10_FAHMEE_S_2_SURPRISE_5,তুমি স্বাব এলে পালেট করে দেয় ছো?
F_10_FAHMEE_S_3_ANGRY_1,সে কনো কিছু না বলেই চুলে গাছে।
F_10_FAHMEE_S_3_ANGRY_2,সে কোনো কিছু না বলেই চলে গাছে
F_10_FAHMEE_S_3_ANGRY_3,সে কোনো কিছু না বলি চলা গাছে
F_10_FAHMEE_S_3_ANGRY_4,সে করো কিছু না বলেই চলে গাছে
F_10_FAHMEE_S_3_ANGRY_5,সে কোনো কেছু না বলি চুলে গাছে
F_10_FAHMEE_S_3_DISGUST_1,তুমাকে আখুনি আমার সাথে জেতে হাবে।
F_10_FAHMEE_S_3_DISGUST_2,তেমাকে একফোরি আমার সাথে যেত আবে?
F_10_FAHMEE_S_3_DISGUST_3,তুমকে আখুনি আলার সাথে জেতে হাবে
F_10_FAHMEE_S_3_DISGUST_4,তমকে আখুনে আমার সেতে জেতাবে?
F_10_FAHMEE_S_3_DISGUST_5,তুমকে আখুনি আমার সাথে জেতে হাবে?
F_10_FAHMEE_S_3_FEAR_1,সে কনো কিছো না বুলে চুলে গাছে।
F_10_FAHMEE_S_3_FEAR_2,সে কনো কিছু নাম বলেল চুলে গাছে
F_10_FAHMEE_S_3_FEAR_3,সি কোনো কিছে না বেলে চলে গাছে।
F_10_FAHMEE_S_3_FEAR_4,সে কনো কিছে না ভলে চুলে গাছে।
F_10_FAHMEE_S_3_FEAR_5,সি কনু কিছু না বলি চুলে গাছে
F_10_FAHMEE_S_3_HAPPY_1,সে করো কিছে না বলেই চুলে গাছে
F_10_FAHMEE_S_3_HAPPY_2,সে কোনো কিছে না বুলেই চুলে গাছে
F_10_FAHMEE_S_3_HAPPY_3,শিকোরো কিছে না বলি চুলে গাছে
F_10_FAHMEE_S_3_HAPPY_4,সি কোনো কিছে না বলেই চুলে গাছে
F_10_FAHMEE_S_3_HAPPY_5,সে কনো কিছে না বলেই চলে গাছে
F_10_FAHMEE_S_3_NEUTRAL_1,সে কোনো কিছু না বলেই চলে গাছে
F_10_FAHMEE_S_3_NEUTRAL_2,সে কোনো কিছু না বলেই চলে গাছে।
F_10_FAHMEE_S_3_NEUTRAL_3,সে কোনো কিছু না বোলেই চুলে গাছে।
F_10_FAHMEE_S_3_NEUTRAL_4,সে কোনো কিছু না বুলেই চোলে গাছে
F_10_FAHMEE_S_3_NEUTRAL_5,সে করণো কিছু না বলেই চলে গাছে
F_10_FAHMEE_S_3_SAD_1,সে করো কিছু না বোলেই চলে গাছে
F_10_FAHMEE_S_3_SAD_2,সে করো কিছু না বোলিই চোলে গাছে
F_10_FAHMEE_S_3_SAD_3,সে কোনো কিছো না বুলেই চলে গাছে
F_10_FAHMEE_S_3_SAD_4,সে কোনো কেছু না বোলেই চলে গাছে
F_10_FAHMEE_S_3_SAD_5,সি কোনো কেছু না বোলেই চলে গাছে
F_10_FAHMEE_S_3_SURPRISE_1,সে কনো কেছে না বলে চুলে গাছে
F_10_FAHMEE_S_3_SURPRISE_2,সে কোনে কিছু না বনি চুলে গাছে
F_10_FAHMEE_S_3_SURPRISE_3,সে কোনে কিছে না বলেই চলে গাছে
F_10_FAHMEE_S_3_SURPRISE_4,সে কোনো কেছে না বলেই চুলে গাছে
F_10_FAHMEE_S_3_SURPRISE_5,সে কোনো কিছে নাবো নিচে নিগাছে?
F_10_FAHMEE_S_4_ANGRY_1,তুমাকে এখুনি আমার সাথে জেতা হাবে
F_10_FAHMEE_S_4_ANGRY_2,তুমকে এখুনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_ANGRY_3,তোমাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_ANGRY_4,তুনাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_ANGRY_5,তুমাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_DISGUST_1,তোমার কাজটা করা ঠিক হয়নে
F_10_FAHMEE_S_4_DISGUST_2,তুমারি কাছটা কারা থিক হয়নি।
F_10_FAHMEE_S_4_DISGUST_3,তুমার কাছটা করে ছিখ হাইনি।
F_10_FAHMEE_S_4_DISGUST_4,তমারকাছটা কারে ঠিখ হয়নি
F_10_FAHMEE_S_4_DISGUST_5,তুমারা কাছটা করা ঠিক হয়নে
F_10_FAHMEE_S_4_FEAR_1,তোমাকে আখুনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_FEAR_2,তুমাকে এখনি আমার সাথে জেতে হাপে
F_10_FAHMEE_S_4_FEAR_3,তুমকে আখুনি আমার সেথে জেতে হাবে
F_10_FAHMEE_S_4_FEAR_4,তমাকে এখনি আমার সেথি জিতে হাবে
F_10_FAHMEE_S_4_FEAR_5,তমাকে আখুনি আমাসেথি জেতে হাবে।
F_10_FAHMEE_S_4_HAPPY_1,তুমকে এখনি অমের সাথে জেতে হাবে।
F_10_FAHMEE_S_4_HAPPY_2,তুমকে এখনি আমার সাথে জেতে হাবে।
F_10_FAHMEE_S_4_HAPPY_3,তুমাকে আখুনি আমরে সাথে জেতে হাবে।
F_10_FAHMEE_S_4_HAPPY_4,তুমাকে এখনি আমর সাথে জেতে হাবে।
F_10_FAHMEE_S_4_HAPPY_5,তুমকে এখনি যমের সাথে যেতে হাদে?
F_10_FAHMEE_S_4_NEUTRAL_1,তোমাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_NEUTRAL_2,তোমাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_NEUTRAL_3,তোমাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_NEUTRAL_4,তোমাকে এখুনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_NEUTRAL_5,তোমাকে এখনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_SAD_1,তুমাকে এখুনে আমার সেথে জেতে হাবে
F_10_FAHMEE_S_4_SAD_2,তমাকে এখুনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_SAD_3,তমাকে আখুনি আমার সাথে জেতে হাবে
F_10_FAHMEE_S_4_SAD_4,তমাকে এখনি আমনে সাথে জেতে হাবে
F_10_FAHMEE_S_4_SAD_5,তমাকে এখনি আমনে সাথে জেতে হাবে।
F_10_FAHMEE_S_4_SURPRISE_1,তুমাকে আকুনি আমার সাথে জিতে হবে?
F_10_FAHMEE_S_4_SURPRISE_2,তুমকে এখনি আমার সাথে জেতে হবে?
F_10_FAHMEE_S_4_SURPRISE_3,তুমাকে আখুনি আমার সাথি জেতে হাবে?
F_10_FAHMEE_S_4_SURPRISE_4,তুমকে আখুনি আমার সাথে জিতে হাবে?
F_10_FAHMEE_S_4_SURPRISE_5,তুমাকে আখুনি আমান সাথি জিতা আবে।
F_10_FAHMEE_S_5_ANGRY_1,তুমার কাছটা করা থিক হয়নে
F_10_FAHMEE_S_5_ANGRY_2,তুমাইর কাছটা কলা থিক হয়নি
F_10_FAHMEE_S_5_ANGRY_3,তুমাইর কাছটা করা থিক হয়নি
F_10_FAHMEE_S_5_ANGRY_4,তুমার কাছটা করা থিক হয়নি
F_10_FAHMEE_S_5_ANGRY_5,তুমার কাছটা করা থিক হয়নে
F_10_FAHMEE_S_5_DISGUST_1,ইদুর ছেনটা হাডেগালো
F_10_FAHMEE_S_5_DISGUST_2,ইদুর ছেনটা হাডেগালো
F_10_FAHMEE_S_5_DISGUST_3,ইদুর ছেনটা হানিয় গালো
F_10_FAHMEE_S_5_DISGUST_4,ইদু চানটা হডে গালো
F_10_FAHMEE_S_5_DISGUST_5,এদুর ছেনেটা হাডিয় গালো
F_10_FAHMEE_S_5_FEAR_1,তুমার কাছটা করা ঠিক হয়নে?
F_10_FAHMEE_S_5_FEAR_2,তুমারে কাছটা করা ঠিক হয়নি?
F_10_FAHMEE_S_5_FEAR_3,তমার কাছটা করা ঠিক হয়নি?
F_10_FAHMEE_S_5_FEAR_4,তুমার কাজটা করা থিক হয়নে?
F_10_FAHMEE_S_5_FEAR_5,তমার কাছটা করা ঠিক হোয়নি?
F_10_FAHMEE_S_5_HAPPY_1,তুমার কাজটা করা ঠিখ হয়নি
F_10_FAHMEE_S_5_HAPPY_2,তমার কাজটা করা ঠিক হয়নি
F_10_FAHMEE_S_5_HAPPY_3,তুমার কাছটা করা থিক হয়নি
F_10_FAHMEE_S_5_HAPPY_4,তুমার কাছটা করে থিক হয় নি
F_10_FAHMEE_S_5_HAPPY_5,তুমার কাছটা করে থিক হয়নি
F_10_FAHMEE_S_5_NEUTRAL_1,তোমার কাছটা করা থিক হয়নি
F_10_FAHMEE_S_5_NEUTRAL_2,তুমার কাছটা করা থিক হয়নে
F_10_FAHMEE_S_5_NEUTRAL_3,তোমার কাছটা করা ঠিক হয়নে
F_10_FAHMEE_S_5_NEUTRAL_4,তোমার কাছটা করা ঠিক হয়নি
F_10_FAHMEE_S_5_NEUTRAL_5,তোমার কাছটা করা ঠিক হয়নি
F_10_FAHMEE_S_5_SAD_1,তোমার কাছটা করা থিক হয়নে
F_10_FAHMEE_S_5_SAD_2,তোমার কাছটা করা ঠিক হয়নে।
F_10_FAHMEE_S_5_SAD_3,তোমার কাজটা কারা থিক হয়নে
F_10_FAHMEE_S_5_SAD_4,তোমার কাছ্টা করা ঠিক হয়নে।
F_10_FAHMEE_S_5_SAD_5,তুমার কাছটা করা ঠিক হয়নে
F_10_FAHMEE_S_5_SURPRISE_1,তুমার কাছটা করা ঠিক হয়নি?
F_10_FAHMEE_S_5_SURPRISE_2,তুমার কাজটা করা থিক হয়নি?
F_10_FAHMEE_S_5_SURPRISE_3,তুমার কাছটা করা ঠিক হয়নি?
F_10_FAHMEE_S_5_SURPRISE_4,তুমার কাজটা করা থিক হয়নি?
F_10_FAHMEE_S_5_SURPRISE_5,তুমার কাছটা করা ঠিক হয়নি?
F_10_FAHMEE_S_6_ANGRY_1,ইদু ছানাটা হারিয়ে গালো
F_10_FAHMEE_S_6_ANGRY_2,ইদুর ছানাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_ANGRY_3,ইদুর ছনাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_ANGRY_4,ইদুর ছানাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_ANGRY_5,ইদুর ছানটা হাডিয়ে গালো
F_10_FAHMEE_S_6_DISGUST_1,এখন প্রস্ন করা জাবনা
F_10_FAHMEE_S_6_DISGUST_2,এখন প্রশনো কটা জাবে না
F_10_FAHMEE_S_6_DISGUST_3,এখন প্রস্ন করা জাবে না
F_10_FAHMEE_S_6_DISGUST_4,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_6_DISGUST_5,এখন প্রশ্নো করা জাবে না
F_10_FAHMEE_S_6_FEAR_1,ইদুর ছানেতা হাইয়ে গালো
F_10_FAHMEE_S_6_FEAR_2,ইদুরছানাটা হাড়িয়গালো
F_10_FAHMEE_S_6_FEAR_3,ইদু ছানেটা হারিয়গেলো
F_10_FAHMEE_S_6_FEAR_4,ইদুরছানাতা হাড়িয় গালো
F_10_FAHMEE_S_6_FEAR_5,ইদুছাননটা হানিয়গালো
F_10_FAHMEE_S_6_HAPPY_1,ইদুর ছানাটা হাডিয় গালো?
F_10_FAHMEE_S_6_HAPPY_2,ইদু ছেনেটা হাডিয়গলো
F_10_FAHMEE_S_6_HAPPY_3,ইদু ছানোটা হাড়িয় গালো
F_10_FAHMEE_S_6_HAPPY_4,ইদুর ছানতা হডিয়গলো.
F_10_FAHMEE_S_6_HAPPY_5,ইদুর ছানোতা হডিয়গালো
F_10_FAHMEE_S_6_NEUTRAL_1,ইদুর ছানাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_NEUTRAL_2,ইদুর ছানাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_NEUTRAL_3,ইদুরছানাটা হাডিযে গালো
F_10_FAHMEE_S_6_NEUTRAL_4,ইদু ছনাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_NEUTRAL_5,ইদু ছানাটা হাডিয়ে গালো
F_10_FAHMEE_S_6_SAD_1,ইদুরছানতে হারিয়ে গালো
F_10_FAHMEE_S_6_SAD_2,ইদুর ছানাটা হারিয়ে গালো
F_10_FAHMEE_S_6_SAD_3,ইদুর ছানাটা হারিয়ে গালো
F_10_FAHMEE_S_6_SAD_4,ইদুছানাটা হারিয়ে গালো।
F_10_FAHMEE_S_6_SAD_5,ইদুছানাটা হারিয়ে গালো
F_10_FAHMEE_S_6_SURPRISE_1,ইদু ছানতে হাডিয়গলো?
F_10_FAHMEE_S_6_SURPRISE_2,ইদু ছানতে হাডিয় গালো?
F_10_FAHMEE_S_6_SURPRISE_3,ইদু ছানতে হাড়িয় গালো?
F_10_FAHMEE_S_6_SURPRISE_4,ইদু ছানতা হায়ে গালো?
F_10_FAHMEE_S_6_SURPRISE_5,ইদু ছানতে হাইয়ে গালো
F_10_FAHMEE_S_7_ANGRY_1,এখন প্রস্নো কাডা জাবে না
F_10_FAHMEE_S_7_ANGRY_2,এখুন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_ANGRY_3,এখন পোষ্ণ করা জাবে না
F_10_FAHMEE_S_7_ANGRY_4,এখন পোষ্ণ করা জাবে না
F_10_FAHMEE_S_7_ANGRY_5,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_DISGUST_1, 3 জার বাইরে কুকুটি দারিয় আছে
F_10_FAHMEE_S_7_DISGUST_2, 10 যার বাইরে কুকুটি দারি আছে
F_10_FAHMEE_S_7_DISGUST_3, Darchar বাইরে কুকুটি দাডিয় আছে
F_10_FAHMEE_S_7_DISGUST_4, Dharja বায়ে কোকুটি দাড়িয়া আছে
F_10_FAHMEE_S_7_DISGUST_5, Dorje বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_7_FEAR_1,এখন প্রশ্ন করা জাবিনা
F_10_FAHMEE_S_7_FEAR_2,এখন প্রশনো কারা জাবে না?
F_10_FAHMEE_S_7_FEAR_3,এখন প্রস্টু কলাছে আবনি
F_10_FAHMEE_S_7_FEAR_4,এখন প্রশনো করা জাবেনা
F_10_FAHMEE_S_7_FEAR_5,এখন প্রশনো কহারে জাবনা
F_10_FAHMEE_S_7_HAPPY_1,এখন পুষ্ণ কালে জাবে না
F_10_FAHMEE_S_7_HAPPY_2,এখন পোষণো করা জাবে না?
F_10_FAHMEE_S_7_HAPPY_3,এখারন্ প্রশ্নো করা জাবে না।
F_10_FAHMEE_S_7_HAPPY_4,এখন প্রশনো করা জাবে না
F_10_FAHMEE_S_7_HAPPY_5,এখন প্রশনো করা জাবে না
F_10_FAHMEE_S_7_NEUTRAL_1,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_NEUTRAL_2,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_NEUTRAL_3,এখুন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_NEUTRAL_4,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_NEUTRAL_5,এখুন প্রশ্নো করা জাবে না
F_10_FAHMEE_S_7_SAD_1,এখন প্রশনো করা জাবে না
F_10_FAHMEE_S_7_SAD_2,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_SAD_3,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_SAD_4,এখন প্রশ্নো করা জাবে না
F_10_FAHMEE_S_7_SAD_5,এখন প্রশ্ন করা জাবে না
F_10_FAHMEE_S_7_SURPRISE_1,এখন প্রশ্নো কলে জাবনি না?
F_10_FAHMEE_S_7_SURPRISE_2,এখন পুষ্ণ করা জাবে না?
F_10_FAHMEE_S_7_SURPRISE_3,এখন পোষ্ণ করা জাবে না?
F_10_FAHMEE_S_7_SURPRISE_4,এখন পোষ্ণ করা জাবে না?
F_10_FAHMEE_S_7_SURPRISE_5, A খুন পোষ্ণ করে জাবে না?
F_10_FAHMEE_S_8_ANGRY_1, DADJA-L বাইরে কুকোটি দাডিয় আছে
F_10_FAHMEE_S_8_ANGRY_2, Dajjar বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_ANGRY_3, Dajjal বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_ANGRY_4, Dajjal বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_ANGRY_5, Dajar bayr-e kukur-ti dari-e ache
F_10_FAHMEE_S_8_DISGUST_1, 10 যার বাইরে কুকুটি দাডি আছে।
F_10_FAHMEE_S_8_DISGUST_2, Dordje-r বাইরে কুকুটি দাডিয় আছে
F_10_FAHMEE_S_8_DISGUST_3, Dhaarja বাইরে কোকুটি দাডিয়া আছে
F_10_FAHMEE_S_8_DISGUST_4, Darche বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_DISGUST_5, TORCH-R বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_FEAR_1, Dajar বাইধে কুকুটি দাহিয়াছে
F_10_FAHMEE_S_8_FEAR_2, Dacha পাই কুকুটি বাডিয় আছে
F_10_FAHMEE_S_8_FEAR_3, Dajjal বাহেরে কোখন্টে দারে আছে
F_10_FAHMEE_S_8_FEAR_4,বান্যের বাইরে কুকুঠে দাড়ি আছে
F_10_FAHMEE_S_8_FEAR_5,নানজার বাইরে কুকুঠে দাডি আছে
F_10_FAHMEE_S_8_HAPPY_1, Dardja-r বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_HAPPY_2," Dordje-r-bae-re, কুগুটি দারিয়ে আছে"
F_10_FAHMEE_S_8_HAPPY_3, Dordjie-r বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_HAPPY_4, Dharja-r বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_HAPPY_5, Dajar এলো আইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_NEUTRAL_1, Dordjha-r বাইরে কুকুটি দাডিয় আছে
F_10_FAHMEE_S_8_NEUTRAL_2, Dardja-r বাইরে কুকুরটি দারিয় আছে
F_10_FAHMEE_S_8_NEUTRAL_3, Dordja-r বাইরে কুকুটি দাডিয়ে আছে
F_10_FAHMEE_S_8_NEUTRAL_4, Dordj আর বাইরে কুকুটি দাডি আছে
F_10_FAHMEE_S_8_NEUTRAL_5, Dordj আর বাইরে কুকুরটি দাডিয়ে আছে
F_10_FAHMEE_S_8_SAD_1,দোটজার বাইরি কুকুটি দাডিয়ে আছে
F_10_FAHMEE_S_8_SAD_2,তারজান বাইরে কুকুটি দারিয়ে আছে
F_10_FAHMEE_S_8_SAD_3,তারজার বাইরে কুকুটি দাডিয় আছে।
F_10_FAHMEE_S_8_SAD_4,দোয়জার বাইরে কুকুটি দাডিয়ে আছে
F_10_FAHMEE_S_8_SAD_5, Dorgia-r বায়েরে কুকুটি দাডিয়ে আছে
F_10_FAHMEE_S_8_SURPRISE_1, Darchar বাইরে কুকুটি দাডিয় আছে?
F_10_FAHMEE_S_8_SURPRISE_2, Dhajjar বাইরে কুকুটে দাডি আছে?
F_10_FAHMEE_S_8_SURPRISE_3,দাডজার বাইরে কুকুটে দাডি আছে?
F_10_FAHMEE_S_8_SURPRISE_4," 2,000 বাইরে কোকোটে দাডিয়ে আছে?"
F_10_FAHMEE_S_8_SURPRISE_5,দাড্যার বাইরে কুকুটি দাডি আছে?
F_10_FAHMEE_S_9_ANGRY_1, Edding Point আর্ভিয়
F_10_FAHMEE_S_9_ANGRY_2, 1 দিন পালেই তার্বিয়ে
F_10_FAHMEE_S_9_ANGRY_3, 1 দিন পাডি তার্বিয়ে
F_10_FAHMEE_S_9_ANGRY_4, 1 দিন পালি তর্বিয়ে
F_10_FAHMEE_S_9_ANGRY_5, 1 দিন পাডেই তার্বিয়ে
F_10_FAHMEE_S_9_DISGUST_1, Actin' Politev
F_10_FAHMEE_S_9_DISGUST_2, 1 দিন পরিতার ভিয়ে
F_10_FAHMEE_S_9_DISGUST_3, 1 দিন পাডেতার ভিয়ে
F_10_FAHMEE_S_9_DISGUST_4, Acting পোলেতাল্মিয়
F_10_FAHMEE_S_9_DISGUST_5, Acting পোলেতাই মিয়ে
F_10_FAHMEE_S_9_FEAR_1,্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্যান্�
F_10_FAHMEE_S_9_FEAR_2, 1 দিন তাড়ি তার দিয়
F_10_FAHMEE_S_9_FEAR_3, 1 দিন পালে তার ভিয়ে
F_10_FAHMEE_S_9_FEAR_4, F এদিন পালি তাই বিহে
F_10_FAHMEE_S_9_FEAR_5, 1 দিন পাল হিস্তাই বিহে
F_10_FAHMEE_S_9_HAPPY_1, 1 দিন পাড়ি লিতার ভিএ
F_10_FAHMEE_S_9_HAPPY_2, 1 দিন পরিত আর বিয়ে
F_10_FAHMEE_S_9_HAPPY_3, 1 দিন পোহলি তার্ভি
F_10_FAHMEE_S_9_HAPPY_4, 1 দিন পাডিতার ভিয়ে
F_10_FAHMEE_S_9_HAPPY_5, Agri-Pot ইতার ভিয়ে
F_10_FAHMEE_S_9_NEUTRAL_1, 1 দিন পারে তার বিয়ে
F_10_FAHMEE_S_9_NEUTRAL_2, 1 দিন পাডেই তার বিয়ে
F_10_FAHMEE_S_9_NEUTRAL_3, 1 দিন পারে তার বিয়ে
F_10_FAHMEE_S_9_NEUTRAL_4, 1 দিন পারে তারে বিয়ে
F_10_FAHMEE_S_9_NEUTRAL_5, 1 দিন পারে তার্বিয়ে
F_10_FAHMEE_S_9_SAD_1, 1 দিম পাড়ে তার বিয়ে
F_10_FAHMEE_S_9_SAD_2, 1 দিন পারি তার বিয়ে
F_10_FAHMEE_S_9_SAD_3, EGDIM PORRY তার্বিয়
F_10_FAHMEE_S_9_SAD_4, 1 দিন পাডি তার বিয়ে
F_10_FAHMEE_S_9_SAD_5, 1 দিন পারে তার বিয়ে
F_10_FAHMEE_S_9_SURPRISE_1, 1 দিন পাড়ি তারে এলে
F_10_FAHMEE_S_9_SURPRISE_2, 1 দিন পালে তারে এ
F_10_FAHMEE_S_9_SURPRISE_3, 1 দুন পালে তারে এলে
F_10_FAHMEE_S_9_SURPRISE_4, 1 দিন তালে তে বিলে
F_10_FAHMEE_S_9_SURPRISE_5, 1 দুন পালে তেবে এই
F_10_FAHMEE_S_10_ANGRY_1, DAKA তির ধাল পলোয়ান নিয়লো
F_10_FAHMEE_S_10_ANGRY_2, DAKATI র ধাল তল্যোন নিয়েলো
F_10_FAHMEE_S_10_ANGRY_3, DAKA তের ধাল তলো আর নিয়েলো
F_10_FAHMEE_S_10_ANGRY_4, DAKKA পের ধাল তলো আর নিয়েলো
F_10_FAHMEE_S_10_ANGRY_5, DAKA তের ধাল তলো আর নিয়েলো
F_10_FAHMEE_S_10_DISGUST_1, DAKATARA ধাল্তলো নিয়লো
F_10_FAHMEE_S_10_DISGUST_2, DAKA তেরা ধাল তালো আন্নি এলো
F_10_FAHMEE_S_10_DISGUST_3, DAKA তেরা দাল তলোযান নিয়লো
F_10_FAHMEE_S_10_DISGUST_4, DAKA তেরা ধাল তল্লো নিয়লো
F_10_FAHMEE_S_10_DISGUST_5, DAKA তেরা ধাল তলোয়ার নিয়লো
F_10_FAHMEE_S_10_FEAR_1, DAKA তেরা ধাল তলোয়ান নিয়ে এলো
F_10_FAHMEE_S_10_FEAR_2, DAKA তের দাল তালো আন নিয়েলো
F_10_FAHMEE_S_10_FEAR_3, DAKA তির ধাল তাল্যো নিয়েলো
F_10_FAHMEE_S_10_FEAR_4,নাকান্থির ধাল তাল্যবা নিয়েলো
F_10_FAHMEE_S_10_FEAR_5, DAKA দেয়া ধাল তল্যান নিয়েলো
F_10_FAHMEE_S_10_HAPPY_1, DAKA তের ঢাল তোল্লো নিয়লো
F_10_FAHMEE_S_10_HAPPY_2, DAKATI র ধাল তাউল্যো আটি এলো
F_10_FAHMEE_S_10_HAPPY_3, DAKATER এ ধাল তল্লো নিয়লো
F_10_FAHMEE_S_10_HAPPY_4, DAKA তের ধাল তলো নিয়লো?
F_10_FAHMEE_S_10_HAPPY_5, Dacă তের ধাল তলো অরনি এলো?
F_10_FAHMEE_S_10_NEUTRAL_1, DAKA তেরা ধাল তলো঵ার নিয়ে এলো
F_10_FAHMEE_S_10_NEUTRAL_2, DAKA 13 ধাল তলোআর নিয়ে এলো
F_10_FAHMEE_S_10_NEUTRAL_3, DAKA 13 ধাল তলো঵ার নিয়ে এলো
F_10_FAHMEE_S_10_NEUTRAL_4, DAKA তেরা ধাল তল্঵ার নিয়ে এলো
F_10_FAHMEE_S_10_NEUTRAL_5, DAKA 13 ধাল তলোযাড নিয়ে এলো
F_10_FAHMEE_S_10_SAD_1, DAKAT এর ধাল তল্঵ান নিয়েলো
F_10_FAHMEE_S_10_SAD_2,টাকতের ধাল তলোয়ার নিয়েলো
F_10_FAHMEE_S_10_SAD_3, DAKATI RADHAL TOLWAR NEE ELO
F_10_FAHMEE_S_10_SAD_4, DAKA দের ধাল তল্যোর নিয়ে এলো
F_10_FAHMEE_S_10_SAD_5, DAKA তের ধাল তল্঵াণ নিয়েলো
F_10_FAHMEE_S_10_SURPRISE_1, DAKATI র ধাল তল্যা নিল্ল।
F_10_FAHMEE_S_10_SURPRISE_2, DAKATI RADHAHAL TOLVANDI YALO
F_10_FAHMEE_S_10_SURPRISE_3, Dacă তিরে ধাল তান্যা নিলো
F_10_FAHMEE_S_10_SURPRISE_4, DAKA তের ধাল তাল আন্ডি এল্ম।
F_10_FAHMEE_S_10_SURPRISE_5, Dacă তিরে ধাল তোল্লো নিলো
M_01_BASHIR_S_1_ANGRY_1,মোমাছীর চাক দেখে কুকুটি ঘেও ঘেও গোটছে।
M_01_BASHIR_S_1_ANGRY_2,মমাছের চাক দেখে কুকুটি ঘেও গোড্ছে।
M_01_BASHIR_S_1_ANGRY_3,মুমাছীর চাক দেখে কুকুটি ঘেও ঘেও গোড্ছে
M_01_BASHIR_S_1_ANGRY_4,মহুমাছের চাক দেখে কুকুটি ঘেউ ঘেউ করছে।
M_01_BASHIR_S_1_ANGRY_5,মোমাছের চাক দেখে কুকুটি ঘেল গোকরছে
