name,text
M09A17, چرا میخوایین دفعه بیچره رو بندازین تو عتیش؟
M09A18, مگه عباس میتونه باسه نرگست شوهر بشه؟
M09A19, خودتون دم به سطح فشش میدین کتکش میزنین بس نیست
M09A20, اگه معصوم خانوم بدبخت شوهرش اول جوانی نمی مرد و در به دری نمی کشید حالا واسه خودش خون زندگی و برو بیایی داشته و دفترشم واسه خودش یه خانم بود
M09A21, هر آدم اینکه ادعای آدمیت میکنه زامن بدبختی و خوشبختی هم نوعشه
M09A22, عباس مثل زالو تا خونشو نمکه ورش نمی کنه
M09A23, پس میگه چی؟ دختری بدبخت رو ولش کنین اون مردی که هر قدرتی میخواد مکنه؟
M09A24, من شکی ندارم
M09N01, میخوام ببینم پیرانس افید منو کجا گذاشته؟
M09S01, بگو بمینم مگه هباس چی بهت گفته؟
M10A01, خندداره والا حالا دیگه یه علف بچه به پرپای من داری میبینه
M10A02, چرا از من بپرسه؟ چرا از خودت نپرسه آقا زاده؟
M10F01, ایچه ایچه را جون داشتم یادش میدونم که چجوری جارو بزنه که گردخواه کباره کنه
M10N01, یواشتر حرف بزن
M11H01, دیگه همه منو به این اسمی شناسن
M11H02, پرسه تا اینجوری دست نمیده ها
M11H03, استادی یه چیز دیگه است
M11H04, طبیعیه که ناخداغاتون هم سهمی داشته باشه توی شکل گیری اشعارتون
M11H05, این آخلا ما کنید افتخار آشنایی با هیچ نوع نداشتیم
M11H06, فرده شب می ای تو آسمون
M11H07, خلا من که الان کناره بودم
M11H08, برگو های از این سال
M11H09, ایشه ایزو
M11N01, میخوام تو بازدیدم از مدارس رستایی با هم باشی سهراب عزیز
M11N02, ببینم به اندازه یک کتاب میشن.
M11N03, تو چشم باز میکن میبینی وسط قضیه ای وسط ماجرای که شاید خودت نخواسته ایجادش کرده باشی
M11N04, چیزی که داری از من میخوای اصلا درست نیست دخترم
M11N05, کارایی میکنیم که خودمونم حواسمونی چی رو رقم میزنه
M11N06, گاهی احساس تنهایی می کنه آدم دقیق کردین؟
M11S01, امروز وقتی خبر به هم رسید که مهدام از پلاه افتاده انگار دنیا رو سرم خراب شده نمیدونم چطوری خودمو از دفتر کارم به بیمارستان رسوندم
M12A01, اینطور استن باید فروش کنم
M12A02, می گفتی سیناداره
M12A03, چی غیر ممکنه؟ اصلا تو چی میخوایی والتر؟
M12A04, ولی این چیو آواز میکنه؟
M12A05, من شغلی داشتم که میباید درست انجام بشه و من کارم رو درست انجام دادم
M12A06, حسنًا تو چرا باید به من چیزی بدی؟
M12A07, تو فقط میخوای نتیجه بحثامون توی مسیری بیافته که خودت بهش وک کردی و من اصلا نمیخوام این اتفاق بیافته
M12A08, ولی وقتی تو راجع به انتخاب کردنم حرف میزنی و این که باید به علوم ادامه میدادم منم باید یه چیزی رو بهت بگم
M12A09, تو تو والتر سعی میکنیم امان چی بگی؟ که همش خیلی ضروری بود فقط همین
M12A10, خب منو روحشن کن هدفت همینه چون این تنها چیزیه که از حرفات نمی فهمم
M12A11, مثل یه آدم خول و دیوونه تمام مدت هفته رو بهش تلفون کردم
M12A12, خودم تنهایی معامل رنجان میدن بودن و نبودنش فرقی نمیکنه
M12A13, ما داریم از یه چیز دیگه حرف میزنیم ولی تو باز میگی والتر
M12A14, و جالبه که این مرد شونزده ساله که به من سر نزده حتی در این قضیه یک تلفون
M12A15, چرا من باید برم دنبالش؟ چرا من باید بهش تلفون بزنم؟ چرا همیشه من استر؟ چرا؟
M12A16, من نمیدونم و نمیفهمم چرا برایت این کار بارزشه
M12A17, چیزی که تو میگی کار هرکسی نیست
M12A18, برو توی یک کتاب خونه روزنامای مربوط به سال 1925 رو نگاه کن. ببین چی می نوشتم.
M12A19, پس تو اینجوری اجبارا توی زندگیت شکست میخوری
M12A20, چرا میگی زمان جنگ باید از شرایط استفاده میکردن؟
M12A21, نه آقای سلمان نمیشه که تو شیر و گوشتو برداری و برای من استخم بذاری
M12A22, خب پس برای چی اومدی اینجا؟ که بمیگو لطف کنی؟
M12A23, تو فکر میکنی فقط پولو بگیرم و خفه بشم ها؟
M12A24, این اصوشی را می خریانه
M12A25, راجع به همه چیز رو برات میکنی جاز پول
M12A26, باز داری شروع میکنه یا؟
M12A27, من اولین بارو که میبینم اید چطور ازم میخوایی که به تو اعتماد کنم؟
M12A28, به دشمه مان
M12A29, گاهی وقتا آهنگ صدا تو یه جوریه که انگار منو بیارزه حساب میکنی
M12A30, من نمیتونم طوری رفتار کنم که انگار نه انگار چیزی اتفاق افتاده و تو هم نمیتونی
M12A31, یه اتفاقای تو این مدت افتاده درسته؟
M12A32, تو میتونستی کمی صرف کنه
M12A33, و من نمیتونم به این سرعت خودمو عوض کنم
M12A34, من نمیدونم تو چی فکر میکنی والتر
M12A35, یا همه شاید چیز
M12A36, نمیشه باید همه شو بخریم
M12A37, من که یه فروشگاه بزرگ ندارم که این اساسیه رو ببرم اونجا. بدم. به که گفتم این ساختمونو میخوان خراب کنن.
M12A38, ما اینجا آشخال و پس مونده ی غذای دیگرونو میخوردیم بچه
M12A39, تو چی میخوایی بگیر سر؟ همه شو بگیر خواب تبدیل کنی؟
M12A40, پدر کاملا سالم بود اما ذهنیاتش درونشو چی میکی؟
M12A41, بمن نکولو مورده
M12A42, اون ماغه پدر اینجا بود نبود؟
M12A43, چی عوض شده؟
M12A44, تو نمیتونی منا شستشوی مرسی بدی
M12A45, اگه میخوای بگی برای کرای گذشتت متاسفم حالا نباید بیایی و خرمون کنید
M12A46, تا همینجا مسئولیتی داشتی ولی از زیرش در رفتی
M12A47, تو به من توحیم کردی فکر کردی من بچم؟
M12A48, اینجا چی میخوایی بارتر؟ اینجا چی میخوایی؟
M12A49, تو چیزی نداری به والتر بگی؟
M12A50, هزار بار آرزو کردم اکاش رفتار منم مثل تو بود
M12A51, خودشکرم برادر عزیز
M12A52, البته نه تا وقتی که من به حق خودم نرسم.
M12A53, من ندارم که بهت بدم دیگه ندارم و تو هم نداری که به من بدی این اصلا چیزی برای رد و مالکردن وجود نداره
M12A54, کجور شغلی؟ بردن اصناد از یه دفتر به دفتر دیگه؟
M12A55, دیر یا زود برادری منو تو فراموش میشه بیمه نمیشه اگه نه
M12A56, یه چیزو باید قبول کنید این که من غربانی هیچ کسی نشده
M12A57, روی اون سندری مردی می نشست که نگاهش به هوا بود
M12A58, بدل اینکه هیچ چی را درچ نمی کنید
M12A59, من بیست و هشت سال توی مسیر خدم زدم و حالا برای هیچ کار فنی آمادگی ندارم پس این همه بحث و صحبت برای چیه؟
M12A60, په هونه بهتری فیده نکردی؟
M12A61, در مغازه رو که چهار تاق باز گذاشتم دیگه میخوای چیکارش کنم؟
M12A62, که همه بانک میبینم ات جا بارو دیگه
M12A63, باشه تا گوه تازی مملکت گم کن
M12A64, فکر کنه سوچ کسی ها
M12A65, سلامت
M12A66, که کسی های بیار زه
M12A67, حالا دیگه باید شاخشونه بکشی؟
M12A68, چند بار بگم نه نه نه
M12A69, من کرامتونو نکشتم. شما هم نمیتونین خلافش رو ثابت کنید.
M12A70, تو دیگه هیچ کار اینجا نداری
M12H01, نامی در نکنه است
M12N01, اما در غم متولد شدن
M12N02, من دنبال یک سند قدیمی به اسم پاپیروس بودم که فقط چند نفر از وجودش خبر دارن و در سن آن سلم نگهداری می شه.
M12N03, من توی سالان مشغول تماشای یک فیلم ویدیوی بودم.
M12N04, کلاه می دوختند
M12N05, نجاری و خراتی پیش می گرفتند
M12N06, در غم زیاد نمانده ایم
M12N07, به گلپایگان و خانسار رفته ایم
M12N08, با اموهایم در یک خانه زندگی می کردیم
M12N09, برای یاد گرفتن واسط خوبی بود
M12N10, در اکاسی زوغ خود را می آزمودند
M12N11, پدر پیر گرین به من گفت آوردن غذا و نوشیدنی به کتاب خونه من نوه و من به اتاقم رفتم.
M12N12, به ریختگری و لحیمکاری میپرداختند
M12N13, چرخ خیاتی و دو چرخ تعمیر می کردند
M12N14, به کفاشی دست می زدند
M12N15, این انزجار نیست ولده
M12N16, ولی تو این فاصله اتفاقات مهم می افتاده
M12N17, چیزی میخوایی برای تو یارم؟
M12N18, ما بچه های شش هفت ساله نقشه های شیطانی می کشیدیم
M12N19, این خانم همسر منه
M12N20, دفعات قبل آقای کرامتونو ندیده بودم
M12N21, همراه آنها به شکار می رفتند
M12N22, من بیشتر بقیه استفاده از کتاب خانه به اینجا میاد
M12N23, زنگ نقاشی نقطه روشنی در تاریکی هفته بود
M12N24, جمعه شب امادم تا تحتیلات آخره هفته در سنتانسل بمونم و قرار امشب قبل از شام اینجا رو ترک کنم
M12N25, با همشاگردی ها به دشت ها می رفتیم و ستایش هر انعکاس را تمرین می کردیم
M12N26, سالهای دبیرستان پر از اتفاقات تلایی بود حتی در سال 1320 که جنگ جهانی دوم به ایران هم کشیده شده بود.
M12N27, درست سر ساعت دوازده
M12N28, مادرم صدای ازان را می شنیده است،
M12N29, با اموها و اجداد پدری در یک خانه زندگی می کردیم
M12N30, در دویرستان نقاشی کار جدی تری شد،
M12N31, سیکل اول دبیرستان را که تمام کردم قصد عظیمت داشتم به تهران برای ادامه تحصیل در دانشترهای مقدماتی.
M12N32, اون خودت هر کاری دوستری باش بکنه
M12N33, در بازی فوتبال بیشتر فوروارد بودن
M12N34, چند نفر گرد آمده بودیم با نقشه های شیطانی
M12N35, اگر دیر برمی گشتیم و در بسته بود از دیوار داخل می شدیم
M12N36, اموها در خانه های جدا می زیستند
M12N37, خانواده من هم در خیابانی که به ایسکای راه آهن می رفت روزگار می گذرندند
M12N38, فرصت تعمل به دست آمده بود
M12N39, چیزی به تنهایی من تحمیل نمی شد
M12N40, من شوریده بودم
M12N41, آره خوب نگاشون کن
M12N42, اموی کوچک تیرندازی را به من یاد داد
M12N43, بعد از آشنایی با منوچر شیبانی تحت تأثیر او قرار گرفتم و علا رقم مخالفت پدر و برادر بزرگترم به دانشگده هنر رفتم و نقاشی را آموختم.
M12N44, این سرزمین پهناور و پهلوانخیز تا کنون در هر خطه و میان هر قومی پهلوانان بیشماری به خود دیده است،
M12N45, اما پهلوان صادق غمی جوانی بود که از خطه بی ادعا برمی خواست،
M12N46, او بزرگی را از جایی شروع کرد که کم تر کسی توقعی از آن داشت.
M12N47, جوانی با قبای آبی و کهنه، شلواری وصلدار، کلاه نمدی و گیوهی کندکی پاره بود،
M12N48, او اولین بار که پا به تهران گذاشت، تنها بیست و شش سال داشت.
M12N49, اما هنوز نتوانسته بود به زورخانه دانگی و نزد پهلوان شازده عزیز برود.
M12N50, دلیل آن بیش از هر چیز مشکل معیشت و عیاب و زهاب صادق قومی بود.
M12N51, که از قوم راهی تهران شد تا بتواند در زورخانهی با پهلوانان نامی و کارکشته به ورزش بپردازد
M12N52, این زورخانه که او در پیش بود زورخانه دانگی نام داشت متعلق به شازده آقا عزیز
M12N53, اما ظاهر و سروز فقیرانه این جوان شهرستانی طوری بود که در زورخانه دانگی چندان مورد استقبال قرار نگرفت و حتی از طرف شازده آقا عزیز مورد بی توجهی و تأنه قرار گرفت.
M12N54, اما صادق غمی از میدان به در نرفت.
M12N55, اما آقا عزیز که نمی خواست او را به راحتی بپذیرت برای او شرط گذاشت که تنها در صورت پیروزی بر یکی از نوچه های کاربلدش می تواند در زورخانه و زیر نظر او به دامه ورزش بپردازد.
M12N56, اگرچه شرط پهلوان آقا عزیز این بود که تنها در صورتی او را در زور خانه اش می پذیرد که بتواند در یک کشتی حریفش را به زمین بزند و حریف او نیز کسی نبود به جز صفتر یکی از نوچه های پهلوان آقا عزیز و از بهترین کشتیگیرهای او.
M12N57, با این حال در شب مسابقه صادق غمی سفتر را که مایه مباهات زورخانه دانگی بود در یک چشم به هم زدن به زمین زد.
M12N58, بعد از کشتی، پهلوان آقا عزیز اگرچه سر قولش ایستاد و او را در زمره نوچه های خداورد، اما به خاطر آزورد خاطر شدن نوچه ها، مجبور شد چندان به قومی اعتنایی نکند و شرایط سختی را به او پیشناد کند.
M12N59, آنچه تا کنون از سرگزشت پهلوان صادق قمی کذشت، حکایت آمدن او به تهران بود و رفتن او به زورخانی دانگی برای فرا گرفتن کشتی،
M12N60, صادق غمی که سرووز فقیرانهی داشت بعد از قلبه بر صفتر یکی از نوچه های پهلوان آقا عزیز توانست نظر او را جلب کند.
M12N61, تا این که اسغر دوست سمیمی صادق برای او خبر آورد که نوچه های پهلوان رسمی کشور یعنی پهلوان اکبر خراسانی جلوی زورخانه دنگی شازده آقا عزیز پهلوان زورخانه را به مبارزه تلبیدند و اونیز قرار از نوچه هایش را با نوچه های اکبر خراسانی کشتی بیندازد
M12N62, صادق این را فرصت خوبی می دید برای اثبات توانایی هایش،
M12N63, شازده او را برای کشتی انتخاب نکرد
M12N64, او اکنون نه تنها پهلوانی نامی و شناخته شده بود، بلکه در تمام کشریهایی که تا به حال گرفته بود، هیچگاه پشتش به زمین نیامده بود.
M12N65, و این شهرت و نام او را در این خلوت نشینی دوچندان کرده بود
M12N66, بسیاری از کسانی که کشتیهای او را دیده بودند و می دانستند که او تا به حال از هیچ کشتیگیری شکست نخورده، شاید دلشان می خواست ببینند آن کسی که قدرت این را دارد که پشت صادق قمی را به زمین بیاورد، چه کسی می تواند باشد؟
M12N67, حتی گاه بودند پهلوانانی که وسفسه می شدند اولین نفری باشند که توانسته است پشت صادق غمی را به زمین بیاورد
M12N68, در این میان، صادق غمی به زندگی خودش مشغول بود.
M12N69, اما او که از خبر شکست دوستانش به شدت مکدر شده بود، بران شد تا کاری را که از دستش برمیایت انجام بدهد.
M12N70, مخصوصا وقتی که نام صفتر راشنید که روزگاهی در جوانی رقیب یک دیگر در زورخانه دانگی بودند و این که پهلوان کلاردشتی از کتک زدن حریف هم هنگام کشتی عبایی ندارد.
M12N71, و قمی هم با حرکات چابکی مقاومت می کرد
M12N72, و این شهرت و نام او را در این خلوت نشینی دوچندان کرده بود
M12N73, بلیتا رو خریدم میخوای پیش تو باشه؟
M12N74, فقط بود با دلاله چونه زد
M12N75, اون حق داره سهم خودشو برداره
M12N76, هرگی دم ها واسه شد
M12N77, چون واقعا فکر میکنم چیزی به این بده کار نیست
M12N78, دلیلی هم وجود نداره که همه باید پیدشکی به خونن و جراح مشروعی بشن
M12N79, آدم بهتر برش روی هر کاری اول به همه جوانه فکر کنه بعد تصمیم بگیره
M12N80, نه امون اتفاقه همیشه گی تو خیابونه نیویورکی
M12N81, دلاله ممکنه هر لحظه سر برسه
M12N82, وقتی اونا به ماشین به سفر می رفتن ازش استفاده می کردن
M12N83, ممکن است سسرتشونو نگه دارم
M12N84, ممکنه تو اروپا خریده باشنش
M12N85, وقتی من و پدرم اینجا آمدیم آزماشکارو جدا کردم
M12N86, اینجوری خیال منم راحته
M12N87, کسی توی این خونه زندگی نمی کنه
M12S01, وقتی به زندگیم نگاه می کنم و می بینم مفهومش برام قابل درک نیست افسوس می خواهیم
M12S02, زندگی پوچه بی خوادی داشتن
M12S03, همیشه میتونم موسیقیش و صدای سازدنش رو بشندم ولی هیچه خوادر نیستم صورتش رو ببینم
M12S04, من دیگه به هیچ چیزی احتیاج ندارم
M12S05, من نمیتونم با تو کار کنم والدر نمیتونم
M12S06, شناسنامه هم درست نیست
M12S07, مادرم می داند که من در روز چهارده هام مهر هزار و سی سد و هفت به دنیا آمده هم
M12S08, در این خانه پدر و اموها خشت می زدند. بننایی می کردند.
M12S09, پدر و اموهایم شکارچی بودند
M12S10, من چهارده سالم بود و در دبیرستان پهلوی کاشان درس می خوندم
M12S11, میان همشاگردی های من چند نفری خوب بودند نقاشی می کردند شعر می گفتند و خط را خوش می نوشتند
M12S12, و آهسته در باره حوادث سیاسی حرف می زدیم
M12S13, در خانه آرامش نداشتن
M12W01, اینجا، از اینجا بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر بیشتر
M12W02, خودت
M12W03, حالا؟
M12W04, مان؟
M12W05, تو اون حرفی شدی؟
M12W06, دوتوی نیروی درگی انگلستانشی کارداشتی
M12W07, کی نه تفاوت داد؟
M12W08, خونه
M12W09, و رن داشت توی بانک؟
M13A01, اصلا بگو ببینم چی باعث شد به این حال بیفتی؟
M13H01, و از این پیشنهادت رازی ترم
M13H02, بله بله بگو بیان جوه
M13H03, ای شیطان هزر جواب
M13N01, بدون اینها ممکنه ماها روی کشتی غرق شده جستجو کنین ولی ندونین دنبال چه چیزی میگردین.
M14N01, شما همسر خاقان بزرگ هستید
M14N02, حقیقت اینه که من در نهایت سمینیت خواستار دختر بزرگ شما شاهزاد خانم همایون هستم
M14N03, تصور می فرمایید که در این تحقیقات حضور ما هم لازم باشه؟
M14N04, خیلی ماهیلم بدونم برای چی خواستین منو ببینید
M14N05, این خواهش در په همون قصدیه که من و برادرم بهزاد رو به دربار خاقان کشید
M14S01, شرابون خدای من
M14S02, فقط کافیه کمی بخورم
M15A01, هزار جور بالات خرچ کردم
M15A02, تابوت بادر خدا بیامرسه حالا هم نوبت خودیته
M15A03, یه حیات دیویزری اونم تو ملایر کی بالاش پول میده؟
M15A04, من نمی دونم از کجا درست کرده
M15A05, تقصیر آقا داداشت خانم
M15A06, جلوه عباس نتونست خودش نگرداره
M15A07, با گردن کلوفتی حرفشو بکرسی میشونه
M15A08, با اینجور آدم ها که نمیشه در افتاد که
M15A09, سرم رفت بس کنین بابا دیگه اه
M15A10, بازم دهم به دهنش میزدی؟
M15A11, میگه دست از سر زنم ور نمیدارن میخوان زندگی منو به هم بزنن
M15A12, به هنوز که داری نشده که
M15A13, تازه خونه ارم بفروش و پولشو بده به آقا
M15N01, چیمه خواهی بگی؟
M15N02, تو که جایی رو نداری
M15N03, عباس میخواد کلاشی و کلاورداری بکنید
M15N04, بکنیس بهش بگه دختر
M15W01, خواهل خونه؟
M16A01, ای بابا تو هم چقدر خورده فرمایش داری ها عباس آقا آب بریز دستم عباس آقا جارو بیار عباس آقا پارو بیار عباس آقا نف بریز توی چرا
M16A02, من نباشم باید درشو تخته کنه
M16A03, چیگی هر یه همه کار ننه؟
M16A04, یه آم به هر دری که زدم نشد هر کلکه که سوار کردم یخم نگرف
M16A05, آخه چرا؟ باز چی؟ مگه من چیم از دیگران کم تره؟
M16A06, یه تطاقارت دارم یلا زود باش
M16A07, گفتی اون پولو عرباب سابقه بهت داده درسته یا نه؟
M16A08, تو بسرم تنده آتو تا کن سان
M16A09, نمیدونم رفته از کجایی پول گیر آورده و داده به من به اسم این که از عرباب سابقه از کرده
M16A10, هرچی میگم باید اونکی چشم
M16A11, تو قالت میکنی دختر یعنی چه؟
M16A12, هرچی بهشی چینم یه خوش روست میکنم
M16A13, من یه عمر آرزو دارم صاب دکون بشم
M16A14, بعد شوهرت تو کندار بشه؟
M16A15, دلت میخواد تا قیام قیامت واسه مردم کار کنم
M16A16, سیاهت کنت رو خود
M16A17, تا حالا چند افه پولت بالا چشیدم
M16A18, خدا با لباس چاق بیار ببین
M16A19, ده میریانه
M16A20, خیلی خوب خودم میرم یارمش
M16A21, خیال کردی من نمیدونم تا وقتی توی اون خونه بودی با این پسر سر و سری داشتی
M16A22, بله بله من دلم میخواد پول دار بشم خیلی هم دلم میخواد
M16A23, درست بزن ده
M16A24, مثل خر براشون جون کندی زحمت کشیدی اون وقت دلت رضا نشد ازشون پول ناحق بگیری؟
M16A25, آدم آتیش میگیر آخه
M16A26, چرا نداشتی؟ حقیقتا از رو بگیرم
M16A27, بی خدا بی جهد نون منو آجار کردی خواهد تو مو سرت بکنن
M16A28, یه پولی از اونا بگیرم بسالم رو پول خونه بسالم به زخمت دیکن
M16A29, تو قلط کردی رفتی خونه رو پروختی من خودم بیشتر از نمی پروختمش
M16A30, هرچی میگم باید دقیق چشم
M16A31, با محمودی
M16A32, این حاکمگی شهر جونم
M16A33, باریکلا دیگه چی؟ آفرین اینه نتیجه اون همه معابده که برد کردم به خوشگیشت
M16F01, مادرم نه آقای باسبارست
M16H01, باریکلا خیلی کار خوبی کردی
M16H02, خودم بلدم چجوری داست ریسش کنم تصدقه
M16H03, آره خلصه دماغش چاخه چاخه
M16H04, الهی چه دورت بگنم نه الهی چه عباس فتاد بشه
M16H05, جونمی
M16H06, خودم بلدم چی کار کنم
M16H07, تم خیلی سرد میشه ها
M16H08, ای بچه هشت میرم خانم جون
M16H09, من اومدم زنمون ببینم میخوام احوالشو بپرسن
M16N01, پس با اجزای شما مرخص میشم
M16N02, پولاش پیش عرباب سابقشه
M16N03, تا چه بگیرنه؟
M16N04, وایستاده بود دم پله ها حرف می زند یه ها ناغافل پاش لیس خورد و افتاد تو حیات
M16W01, چی میگی؟
M16W02, نمی فروشی
M17A01, دیگه فایده نداره
M17H01, میبینی که زنده هم.
M17N01, کتی اونجا رو اجاقه
M17N02, بشین تا آماده بشه
M17N03, گرچه گزارش نهایی هنوز تنظیم نشده، اما آنچه روشن است این که لیو در این توته دست داشته است.
M17N04, آره فرزندخانده عزیز
M17N05, چون به هر حال پس از چندی راز ما آشکار می شود و اون زمان دامنه ی خسومت دو کشور غصت می آبد.
M17N06, در این باره به حد لازم اندیشی دید.
M17N07, چاکر بلا فاصله اطاعت ام کرده و چند تن از افراد صاحب صلاحیت و معتمد را بر این ام گماشتم.
M17N08, اما چاکر طبق مذاکراتی که با این دو جوان داشتم هرگز استنباط نکردم که آنها قصد تحمیل و زور دارن
M17S01, ولی افسوس که من پیرم و از دار دنیا هیچی ندارم
M17S02, خدا رحمتش کنه
M17W01, بچی دست فید
M18A01, کارگاه بیچاره ای مثل من برای انجام تحقیقات باید تمام خیابونا رو پیاده تهی بکنه باز رسمکریه مشهور فقط کافیه یه تلفون به واشیتون بکنه
M18F01, برای اینکه خیال میکنم منزلم تحت نظر بشه
M18N01, اوتومی رو به دقیقت ماینه کردم با این که شسته بودنش ولی روی سندلی اقابش هنوز لکهای دیده می شد که احتمال داشت لکه خون باشه
M18N02, بون بونگاه مراجعه کردم
M18N03, مسلم شد که کرای کننده اوتوموبیل خود اون بوده.
M18N04, نه نه فکر کردم شاید خود شما میل داشته باشید این کارو بکنید
M18N05, یک از کارکنان هوتل می گفت اغلب برای غذا خوردن به رستران پوزو می ره.
M18N06, موقعی رفتنم فقط کیف دستی و اوراقش با خودش برده
M18N07, چون اطلاع بایده کرده بودم یه قاچاکچی مواد مخدر به اونجا رفته آمد میکنه و مواد مخدر میفروشه
M18N08, معلوم شد دو سال یه است که در این هوتل اقامت داریم
M18N09, صابت زود رفتم به اداره وسایت نقلیه و از روی شماره اوتوموبیل فهمیدم متعلق به یک از بنگه هاییست که اوتومومیل کرایه میدم.
M18N10, من برای خوردن صبحانه رفتم منزل و وقتی از اونجا خارج شدم اونا وارده آپارتمانم شدم
M18N11, حدث من اینه که بونگاه مورد نظر رو تحت نظر گرفتند و وقتی من برای تحقیق به اونجا رفتم منو شناختن و تحقیبم کردن.
M18N12, چون هیچ پاسبانی اون اطراف نبود، من رفتم به اون باری که زیر نظر داشتم تا تلفونی جریان اطلاع بدم. موقعی که توی بار بودم، تصادفی به بیرون نگاه کردم،
M18N13, اینه که در اولین فرصت خودشون از شر را اوتوموبیل خلاص کردن و به بیلارن هم تلفونی اطلاع دادن که احتمال داره از طریق بنگای کرای اوتوموبیل ردشو گیر بیارن.
M18N14, شبیه که جسد اون مرد رو انداختن تو پیادرون متوجه حضور من در تاریکی شدن و حد سدن که احتمال داره شماره اوتوبامیلشون رو برداشته باشم.
M18N15, به هوتل وکرام مارجعه کردم و از سراغ بیل درنه رو گرفتم تو هوتل نبود
M18S01, همچه قسم خوردم که چیزی نمیدونم ببر نمیکردن
M18S02, راستش خودمم درست نمیدونم ولی با وضعی که بیش اومده فکر میکنم بهتر باشه تمام جریانه برای شما تعریف کنم ولو این که شغل همه از دست بوده
M19A01, پدر، کرامتان چطور میتونه بعد از کاری که کرده با ما و با پدرجان روبرو بشه؟
M19A02, چطور فکر میکنه کار درستی کرده؟ اون باعث زندنی شدن پدرجان شده
M19A03, پدرجان اقرار کرد تا مانه بشه اون بچه ها به جایگاه شود برن و شهودت دروغ بدن و تا آخر عمر دوچار عذاب وجدان بشن
M19A04, پدرجان بیچاره اگه به خاطر مسائلی گناه نکرده رو به گردن نمی گرفت امروز شما هم کرامتون و شاهد و مدعی اون پرونده نمی شناختیم ولی بهتر بدونین کرامتون بود که پدرجان رو به زندان انداخت نهیعت منصفه
M19A05, تنها به این دلیل که آدم از یکی بدش میاد که نباید در مرگش خودشو مغصر بدونه این درست نیست من کرامتونو نکشدم اما به اندازه قاتل اون احساس گناه می کنم
M19F01, ممکنه بگید یه نوشدنی خونک هم واسه هم بیارم
M19N01, اون مریض شده و به علاوه ترس شدیدی از رد و برق و توفان داره این ترس از هفت سالگی که در یک شب توفانی مادرشو از دست داده براش مونده
M19N02, من جوزف نورلم
M19N03, بیرون باد شدیدی می اومد. بنابراین تصمیم گرفتم به دیدن پیتر برم.
M19N04, به اتاقم رفتم و تا ساعت ده و نیم کتاب خوندم
M19N05, اما اون به طرفم اومد و فقط گفت به بقیه خبر بدم تا ساعت هفت دونیم در کتاب هونه جمع بشن.
M19N06, شخصا ترجیح میدم در این مورد حرفی نزنم
M19S01, من سردر نمیرم
M19S02, نمیدونم واسه اشی گفتم
M19S03, شاید نباید اینو مطرح می کردم
M19W01, و را
M19W02, شما میخوایین من رو تو لیست مذنونین بذارین
M20A01, لازم نیست من متقاید بشم که دلیل به من میگی
M20A02, من حتی خودشم خوبه خوب نمیشنسم لاغل میتونم بگم مدت زیادی نیست که میشنسمش
M20A03, اترای کچیک رو چک کنین اون همیشه عاشق اترای کچیک بوده حتی مسافرخونه ها
M20A04, چرا تو پاریس دنبالش نمیگردین؟ یا جنوا؟
M20A05, نکته جالبی نیست جناب بازرست نکته مزخرفیه
M20A06, منوارین یادم نمیاد.
M20H01, امشب باید با مادرش جاش نگیریم.
M20H02, هاها رای همچین چیزی
M20N01, حالا معلوم شد چرا بهم زنگ نزدین.
M20N02, من غص دارم شش ست دولار چک مسافرتی علاوه بر حزینه ی رفت آمد و اقامتتون بهتون بدم.
M20N03, مطمئن نیونی که با ترفتت خودش نشنه بود؟
M20N04, نشونی من از کجا گیر آوردین؟
M20N05, امیدوارم حدستون درست نباشه.
M20N06, داشتم فکر می کردم که با این حساب می تونم به حل شدن معمهای مرگ دوستم امیدوار باشم.
M20N07, حدود یه ماه و نیم می شد که ندیده بودمش و نه ازش خبری داشتم.
M20N08, ببینم جناب ازراز، کار آباش بوده؟
M20S01, الان حقش نیست که با ورود یکی دیگه به اون کم محلی کنم
M20S02, وقتی خلقش تنگ میشه دیوانم میکنم
M20W01, چی؟
M20W02, باید خساب رو ریم
M20W03, از در ریپولیس
M20W04, نامه
M20W05, اخ مزهمت شی ای؟
M21A01, مکان پینو الان از کجا بیارم؟
M21A02, سوز که لعنتی خونه رو کسافت برداشته
M21A03, ای دیکی تو چطه؟ زیادی محتاط شدی یه حرف منو باور نمی کنی
M21A04, دل همه خود اینو بدونی
M21F01, اون مال جوونی همه
M21H01, از این بامد که احساس کردم هنوز برای کسی اهمیت دارم احساس قرور می کنم
M21H02, این خوشحالم می کند
M21N01, تصمیم گرفت تمام زمستانو توی روم بمونه
M21N02, من میخوام همین ماه برم پارینس بعدم برمیگردم امریکا
M21N03, و برای ساعت نهانیم یه میز رزرف کنید.
M21N04, حساب داری شغل پردرده سر سختی هست.
M21N05, حرفتون شده؟
M21N06, میخوایی منم باش حرف بزنم و خواهش کنم با همون بیاد؟
