name,english
M06S06,And the sky was still Hebrew.
M06S07,This journey is a stage and movement.
M06W01,Are you French for me?
M07F01,"Yes, sir."
M07F02,I want to ask you a question.
M07F03,I want to get into their hands.
M07F04,"We must leave, we must leave."
M07H01,The economic brain of the Schultz category
M07H02,"Maybe after becoming Catholic, he/she reformed."
M07N01,There is nobody in the bank.
M07N02,Everything will be resolved in due time.
M07N03,They talk together until the second week street and then go to a shop called Clarich.
M07N04,The guard keeps an eye everywhere when this one is busy calling.
M07N05,The soap can be applied to the forehead and eaten.
M07N06,My phone is silent without a place.
M07N07,"At that time, there are only one or two people there."
M07N08,"I went in to take a look at the magazines. He gives the necessary instructions, meaning the decisions he made during the night. He has a notebook he reads from and asks a few questions."
M07S01,"Outside, they killed everyone, the gods."
M07W01,How strange?
M07W02,Are you Abadaba with me?
M08H01,The light that shines on the pearl earring in the painting enhances the beauty of the work many times over.
M08H02,"Of course, sir, of course. It's here, take a good look at it."
M08H03,"Imagine that it was liver leather; everyone was wrong, even myself."
M08H04,This is what they call correct diagnosis.
M08N01,Is the cleaning work here finished?
M08N02,Just do what it says to sum up.
M08N03,And this is called lentil stew.
M08N04,"Of course, there are mirrors that can correct it."
M08N05,"When light, for example, from that scene, enters the lens and then into the box, it reflects that scene in a way that we can see its image."
M08N06,Can you go?
M08N07,This is a tool.
M08N08,I use it to see so that I can paint.
M08N09,"The darkroom device helps me see things differently, things beyond what is actually there, you know?"
M08N10,Was your diagnosis about pinworms correct?
M08N11,The body was examined by Pushkin.
M08S01,So you're leaving us?
M09A01,It's really shameful that at this age you're still not disciplined?
M09A02,It's better not to mess with everything.
M09A03,"Did I arrive, or you?"
M09A04,A person's worth is more than six.
M09A05,This mother and daughter were destined to come and serve under you.
M09A06,"This is what you say, but I think that in God's view, this person is no different from that person."
M09A07,Go ahead.
M09A08,You kept doing and doing until you drove the poor girl mad.
M09A09,"We recite this much verse, and don't listen to it."
M09A10,I'm not a kid; I understand things.
M09A11,"This forgiveness, in any form, is not legal."
M09A12,"Honestly, Nargis's father should be given the space and let him handle his own matters."
M09A13,Could you tell me how it happened that the late Mrs. Masoum transferred the house to my husband's name?
M09A14,"If something happens to his son or something happens to him, honestly, you officials are responsible."
M09A15,Mrs. Mahsoom has lacked stability; an unstable person might do many things that serve their own interests.
M09A16,He shouldn't have made him do this; it's unjust and an infringement on others' rights.
M09A17,Why do you want to throw the poor guy into the fire this time?
M09A18,Can Abbas become a husband for Narges?
M09A19,You yourselves push him to the edge and beat him up. Isn't that enough?
M09A20,"If poor Masoom Khanom's husband hadn't died early in her youth and she hadn't endured so much hardship, by now she would have had a home, a life, and prosperity, and her office would have made her a respected woman too."
M09A21,Every person who claims humanity is the guarantor of the misery and happiness of their fellow beings.
M09A22,Abbas is like a leech; he won't let go until he's drained him completely.
M09A23,"So what does he say? Leave that poor girl alone, the man who does whatever he wants, right?"
M09A24,I have no doubt.
M09N01,I want to see where Piranhas Afeed put mine?
M09S01,"Tell me, what exactly did Habas say to you?"
M10A01,"It's funny, really, now even a little brat is meddling with my business."
M10A02,"Why ask me? Why not ask yourself, sir?"
M10F01,I remember how Ichhe Ichhe learned to sweep in a way that removes all the dust at once.
M10N01,Speak more quietly.
M11H01,Everyone knows me by this name now.
M11H02,Wandering around like this won't work.
M11H03,Mastery is something else.
M11H04,It’s natural that your subconscious also plays a role in shaping your poems.
M11H05,We have not had the honor of acquaintance with any kind lately.
M11H06,Tomorrow night you come to the sky.
M11H07,"My emptiness, as I was just beside it."
M11H08,Pages from this year
M11H09,Eisheh Iso
M11N01,"I want you to join me during my visit to rural schools, dear Sohrab."
M11N02,Let me see if they amount to a book.
M11N03,"You open your eyes and see yourself in the middle of a situation, in the middle of a story that you might not have wanted to create yourself."
M11N04,"What you're asking from me is not right at all, my daughter."
M11N05,We act in ways where even we might not be aware of what is shaping the outcome.
M11N06,"Sometimes a person feels lonely, have you noticed?"
M11S01,"Today, when the news reached me that Mahdam had fallen from the stairs, it felt like the world collapsed on my head. I don't even know how I got myself from my office to the hospital."
M12A01,I should sell it like this.
M12A02,You were saying Sina has it.
M12A03,"What is impossible? What do you even want, Walter?"
M12A04,But what does this sing about?
M12A05,"I had a job that had to be done right, and I did my job right."
M12A06,"Well, why should you give me something?"
M12A07,"You just want the outcome of our discussions to go in the direction you favor, and I absolutely don't want that to happen."
M12A08,"But when you talk about my choices and that I should have continued with science, I also need to tell you something."
M12A09,"You, you, Walter, what are you trying to say? That it was all very necessary, just that?"
M12A10,"Well, enlighten me—this is your goal since it's the only thing I don’t understand from what you’re saying."
M12A11,"Like a crazy and insane person, I called them all week long."
M12A12,I hurt myself alone; their presence or absence makes no difference.
M12A13,"We are talking about something else, but you keep saying Walter."
M12A14,"And it's interesting that this man hasn't checked on me in sixteen years, not even a phone call regarding this matter."
M12A15,Why should I go after them? Why should I call them? Why is it always me stressing out? Why?
M12A16,I don't know and I don't understand why this is valuable to you.
M12A17,What you're saying isn't something just anyone can do.
M12A18,Go to a library and look at the newspapers from 1925. See what I was writing.
M12A19,"So, this way you are forcibly failing in your life."
M12A20,Why do you say they should have taken advantage of the situation during the war?
M12A21,"No, Mr. Salman, it's not right for you to take the milk and meat and leave me with the bones."
M12A22,So why did you come here? To do me a favor?
M12A23,Do you think I should just take the money and stay silent?
M12A24,He is buying this outfit.
M12A25,You turn everything into money for yourself.
M12A26,"Is it starting again, or?"
M12A27,"The first time I see you, how do you expect me to trust you?"
M12A28,To our enemy
M12A29,Sometimes the tone of your voice is such that it feels like you find me worthy.
M12A30,"I can't act like nothing has happened, and neither can you."
M12A31,"Some things have happened during this time, right?"
M12A32,You could spend a little.
M12A33,And I can't change myself this quickly.
M12A34,"I don't know what you think, Walter."
M12A35,Or maybe everything.
M12A36,"We can't, we have to buy all of it."
M12A37,I don't have a big store to take these items there. I told you they want to demolish this building.
M12A38,"We were eating other people's trash and food leftovers, kid."
M12A39,What do you want to achieve? Do you want to take everything and turn it into sleep?
M12A40,"The father was completely healthy, but what do you say about his inner thoughts?"
M12A41,Don't kill me.
M12A42,Wasn't that guy's dad here?
M12A43,What has changed?
M12A44,"You can't brainwash me, thanks."
M12A45,"If you want to say you're sorry for your past actions, now you shouldn't come and ruin things for us."
M12A46,"Up to this point, you had a responsibility, but you shirked it."
M12A47,"You insulted me, did you think I was a child?"
M12A48,"What do you want here, Barter? What do you want here?"
M12A49,Don't you have anything to say to Walter?
M12A50,I wished a thousand times that my behavior was like yours.
M12A51,"Thank you, dear brother."
M12A52,"Of course, not until I get my rights."
M12A53,"I don't have anything to give you anymore, and you don't have anything to give me either; there's nothing left to exchange at all."
M12A54,What kind of job? Taking documents from one office to another?
M12A55,"Sooner or later, the brotherhood between you and me will be forgotten, it's not insured, is it?"
M12A56,You have to accept one thing: I haven't been a victim of anyone.
M12A57,"A man was sitting on that chair, looking at the sky."
M12A58,Instead of not understanding anything.
M12A59,"I spent twenty-eight years in the service path, and now I'm not prepared for any technical work, so what's all this discussion and talk for?"
M12A60,Didn't you find a better solution?
M12A61,"I left the shop door wide open, what else do you want me to do?"
M12A62,"That I see all the bank, there’s no place left."
M12A63,"Alright, lose the country's new mess."
M12A64,Think about what others think.
M12A65,Health
M12A66,Bring someone who understands.
M12A67,Now you have to show off?
M12A68,"How many times should I say no, no, no?"
M12A69,I did not kill your dignity. You also cannot prove otherwise.
M12A70,You have no business here anymore.
M12H01,There is no name mentioned.
M12N01,But in the sorrow of being born
M12N02,"I was looking for an old document called Papyrus that only a few people know about, and it is kept in that institution."
M12N03,I was in the salon watching a video movie.
M12N04,They were sewing a hat.
M12N05,They practiced carpentry and turning.
M12N06,We have not remained in deep sorrow.
M12N07,We have traveled to Golpayegan and Khansar.
M12N08,We used to live in a house with my uncles.
M12N09,It was a good intermediary for learning.
M12N10,They tested their interest in photography.
M12N11,The old father of Green told me to bring food and drink to the library. My grandchild and I went to my room.
M12N12,They were engaged in casting and soldering.
M12N13,They were repairing a sewing machine and two bicycles.
M12N14,They touched the shoemaking.
M12N15,"This is not disgust, Waldeh."
M12N16,"But during this time, important events were happening."
M12N17,"Do you want something, my dear?"
M12N18,We six- or seven-year-old kids used to plot mischievous plans.
M12N19,This lady is my wife.
M12N20,I hadn’t seen your kindness before.
M12N21,They used to go hunting with them.
M12N22,I come here more than others to use the library.
M12N23,The painting class was a bright spot in the darkness of the week.
M12N24,"Friday night I arrived to spend the weekend in San Anselmo, and I'm planning to leave here tonight before dinner."
M12N25,We used to go to the fields with classmates and practice praising every reflection.
M12N26,"The high school years were full of golden events, even in the year 1941 when World War II had also reached Iran."
M12N27,Right at twelve o'clock.
M12N28,My mother used to hear the sound of the adhan.
M12N29,We lived in the same house with our paternal uncles and grandparents.
M12N30,"In high school, painting became a more serious endeavor."
M12N31,"After finishing the first cycle of high school, I intended to head to Tehran to continue my education in preparatory colleges."
M12N32,You do whatever you like.
M12N33,Being a forward in a football game more.
M12N34,A few of us had gathered with mischievous plans.
M12N35,"If we returned late and the door was locked, we would climb over the wall to get inside."
M12N36,The uncles lived in separate houses.
M12N37,My family also lived on the street that led to the railway station.
M12N38,The opportunity for reflection had been created.
M12N39,Nothing was imposed on me alone.
M12N40,I was distraught.
M12N41,"Yeah, take a good look at them."
M12N42,Little Umavi taught me archery.
M12N43,"After becoming acquainted with Manouchehr Shibani, I was influenced by him and, despite the opposition of my father and older brother, I went to the art school and learned painting."
M12N44,This vast and hero-nurturing land has so far witnessed countless champions in every region and among every tribe.
M12N45,But Pahlavan Sadegh Ghamy was a young man who arose from an unpretentious land.
M12N46,He began greatness from a place where few expected it.
M12N47,"A young man wearing a blue, worn-out robe, patched trousers, a felt hat, and slightly torn traditional shoes."
M12N48,"The first time he set foot in Tehran, he was only twenty-six years old."
M12N49,But he had still not been able to go to the Zurkhaneh of Dangi and visit Pahlevan Shazdeh Aziz.
M12N50,The reason was primarily the livelihood issues and travel expenses of Sadegh Ghomi.
M12N51,Who set out from his tribe to Tehran to engage in sports at the Zurkhaneh with renowned and experienced champions.
M12N52,"This Zurkhaneh, which he was in charge of, was called Zurkhaneh Dangi and belonged to Prince Agha Aziz."
M12N53,"However, the poor appearance and simple attire of this young man from the provinces were such that he was not warmly welcomed at the Zurkhaneh and was even met with indifference and scorn by Prince Aqa Aziz."
M12N54,But Sadegh did not back down from the challenge.
M12N55,"However, Agha Aziz, who did not want to accept him easily, set a condition that he could only continue training in the Zurkhaneh under his supervision if he defeated one of his skilled apprentices."
M12N56,"Although Pahlavan Aqa Aziz's condition was that he would only accept him in his Zurkhaneh if he could defeat his opponent in a wrestling match, his opponent was none other than Saftar, one of Pahlavan Aqa Aziz's protégés and one of his best wrestlers."
M12N57,"However, on the night of the competition, Sadegh Ghami swiftly defeated Saftar, who was a source of pride for the Zorkhaneh."
M12N58,"After the wrestling match, though Pahlavan Agha Aziz kept his word and included him among his disciples, due to the resentment of the other disciples, he was forced to pay little attention to Ghomi and offered him difficult conditions."
M12N59,What has been told so far about the story of Pahlavan Sadegh Qomi was the tale of his coming to Tehran and his going to the Dangy Zurkhaneh to learn wrestling.
M12N60,"Sadegh Ghami, who had a modest appearance, managed to catch the attention of Pahlevan Agha Aziz after defeating Safdar, one of his protégés."
M12N61,"Until Asghar, Sadegh's close friend, brought him news that the protégés of the official champion of the country, namely Pahlavan Akbar Khorasani, had challenged the champion of the Zurkhaneh, Prince Agha Aziz, to a fight in front of the Zurkhaneh, and he too decided to have his protégés wrestle against Akbar Khorasani's protégés."
M12N62,Sadegh saw this as a good opportunity to prove his abilities.
M12N63,The prince did not select him for the ship.
M12N64,"He was now not only a renowned and well-known champion but also, in all the wrestling matches he had ever participated in, he had never been defeated."
M12N65,And this fame and his name had doubled in this seclusion.
M12N66,Many of those who had seen his wrestling matches and knew that he had never been defeated by any wrestler might have wanted to see who could possibly have the strength to pin Sadegh Ghomi to the ground.
M12N67,There were even times when champions were tempted to be the first person to defeat Sadegh Ghami.
M12N68,"Meanwhile, Sadeq Ghami was busy with his own life."
M12N69,"However, he, who was deeply saddened by the news of his friends' defeat, decided to do what he could."
M12N70,"Especially when he heard the name Safar, who in their youth had once been rivals in the Zurkhaneh, and that the champion from Kelardasht had no hesitation in beating his opponent during wrestling."
M12N71,And Ghomi also resisted with agile movements.
M12N72,And this fame and his name had doubled in this seclusion.
M12N73,I bought the tickets; do you want to keep them with you?
M12N74,It was just bargaining with the broker.
M12N75,He has the right to take his share.
M12N76,Every breath was for him.
M12N77,Because I really think I don't owe anything to this.
M12N78,There is no reason that everyone must study medicine and become a reputable surgeon.
M12N79,It is better for a person to first think about all aspects of something and then make a decision.
M12N80,It is not the usual event in the streets of New York.
M12N81,The broker might show up at any moment.
M12N82,"When they went on trips by car, they used it."
M12N83,I might hold their head.
M12N84,They might have bought it in Europe.
M12N85,"When my father and I came here, I separated the laboratory."
M12N86,"This way, my mind is at ease too."
M12N87,Nobody lives in this house.
M12S01,"When I look at my life and see that its meaning is not understandable to me, I feel regret."
M12S02,Life is meaningless without having a purpose.
M12S03,"I can always hear her music and the sound of her playing, but I can never see her face."
M12S04,I don't need anything anymore.
M12S05,"I can't work with you, Walder, I can't."
M12S06,The identification card is also not correct.
M12S07,My mother knows that I was born on the 14th of Mehr 1307.
M12S08,"In this house, the father and uncles were making bricks. They were doing masonry."
M12S09,My father and uncles were hunters.
M12S10,I was fourteen years old and studying at Pahlavi High School in Kashan.
M12S11,"Among my classmates, a few were good at painting, writing poetry, and had beautiful handwriting."
M12S12,And we were quietly talking about political events.
M12S13,Not having peace at home
M12W01,"Here, more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more and more."
M12W02,Yourself
M12W03,Now?
M12W04,Me?
M12W05,Did you agree to that?
M12W06,The forces of England were involved in a confrontation.
M12W07,Who didn't differentiate?
M12W08,Home
M12W09,And did she/he have money in the bank?
M13A01,"Tell me, what made you end up like this?"
M13H01,"""And I am more pleased with this suggestion of yours."""
M13H02,"Yes, yes, say it, express the essence."
M13H03,"O deceitful devil, answer!"
M13N01,"Without these, we might be searching on a sinking ship but not know what we are looking for."
M14N01,You are the wife of the great Khan.
M14N02,"The truth is that I ultimately sincerely desire your eldest daughter, Princess Homayoun."
M14N03,Do you think our presence will also be necessary in this research?
M14N04,I'm very curious to know why you wanted to see me.
M14N05,This request is in line with the same intention that brought my brother Behzad and me to the court of the Khagan.
M14S01,"My God, the wine"
M14S02,I just need to eat a little.
M15A01,I spent a thousand different ways.
M15A02,"The coffin carrier, may God bless him, now it's your turn."
M15A03,"A 200-meter yard in Malayer, who would pay for it?"
M15A04,I don’t know where he fixed/made it from.
M15A05,"It's your brother's fault, ma'am."
M15A06,The appearance of Abbas couldn't hold himself back.
M15A07,He forcefully imposes his point of view.
M15A08,You can't mess with people like this.
M15A09,"My head is spinning, stop it already, ugh."
M15A10,Would you hit him in the mouth again?
M15A11,He says they won't leave my wife alone; they want to ruin my life.
M15A12,It has not happened yet.
M15A13,Just sell my house and give the money to the gentleman.
M15N01,What do you want to say?
M15N02,You have nowhere to go.
M15N03,Abbas wants you to play tricks and deceive.
M15N04,"Tell her, girl."
M15W01,Do you want a house?
M16A01,"Oh dear, you have so many demands, Abbas Agha: pour water on my hands, Abbas Agha; bring the broom, Abbas Agha; bring the shovel, Abbas Agha; blow air into the lamp, Abbas Agha."
M16A02,"If I'm not there, it should close down."
M16A03,What is everyone doing?
M16A04,"I tried every door, but it didn't work; every trick I used didn't break the ice."
M16A05,Why? What now? Am I any less than others?
M16A06,"I have a deal, come on, hurry up."
M16A07,"You said that former boss gave you that money, right or not?"
M16A08,"""To my son, rush to 'Ato' until you do 'san."""
M16A09,"I don't know where he got the money from and gave it to me, claiming it was from his former master."
M16A10,"Whatever I say, you should watch closely."
M16A11,"You say ""girl,"" but what does it mean?"
M16A12,"Whatever you give me, I arrange it and create something beautiful."
M16A13,I've wished my whole life to own a store.
M16A14,"So, will your husband become lazy?"
M16A15,You want me to work for people until the end of time.
M16A16,Turn your darkness upon yourself.
M16A17,"So far, I've bragged about your money several times."
M16A18,"God, bring the fat clothes to see."
M16A19,The middle village
M16A20,"Alright, I'll go and bring it myself."
M16A21,"You thought I didn’t know that while you were in that house, you had a relationship with this guy."
M16A22,"Yes, yes, I want to become rich, I really want to."
M16A23,"Hit it right, buddy."
M16A24,"You worked hard for them like a donkey, and then you couldn't bring yourself to take unjust money from them?"
M16A25,"A person gets fired up, though."
M16A26,"Why didn't you have it? Honestly, let me learn from you."
M16A27,"Godless and without effort, you took away my bread. They will punish you for your actions."
M16A28,Let me take some money from them and use it for the house payment and patch up my problems.
M16A29,You made a mistake selling the house; I wouldn’t have sold it for more than myself.
M16A30,"Whatever I say, you must follow exactly."
M16A31,With Mahmoud
M16A32,This ruler is the soul of my city.
M16A33,"Bravo, what else? Well done, this is the result of all those trades I made for your beauty."
M16F01,My mother is not Mr. Basbarast.
M16H01,"Well done, you did a great job."
M16H02,I know how to spin the story myself.
M16H03,"Yeah, in short, his nose is all scratched up."
M16H04,"My God, what should I do for you? No, my God, let Abbas not fall."
M16H05,My soul
M16H06,I know what to do.
M16H07,It gets really cold.
M16H08,"Hey kid, I'm going to Mrs. Joon."
M16H09,"I came to see my wife, I want to ask how she's doing."
M16N01,"So, I take my leave with your permission."
M16N02,His money is with his former boss.
M16N03,"""What is it going to take?"""
M16N04,"He was standing by the stairs, talking, when suddenly his foot slipped, and he fell into the yard."
M16W01,What are you saying?
M16W02,You don't sell.
M17A01,It's no use anymore.
M17H01,You see that I am alive too.
M17N01,"Kati, that’s on the stove."
M17N02,Sit down until it's ready.
M17N03,"Although the final report has not yet been prepared, what is clear is that Liu was involved in this plot."
M17N04,"Yeah, dear foster child."
M17N05,"Because, after all, our secret will be revealed after a while, and at that time the scope of hostility between the two countries will expand."
M17N06,Thought about this matter sufficiently.
M17N07,"The servant immediately obeyed me, and I assigned a few qualified and trusted individuals to this task."
M17N08,"However, based on the conversations I had with these two young individuals, I never got the impression that they intended to impose or use force."
M17S01,"But alas, I am old and have nothing of this world."
M17S02,May God bless his/her soul.
M17W01,The child fed the hand.
M18A01,"A poor workshop like mine has to walk through all the streets to conduct research, while a famous illustrator just needs to make a phone call to Washington."
M18F01,Because I think my home is being watched.
M18N01,"I carefully inspected the car; even though it had been washed, there were still stains visible on the back seat that could possibly be blood stains."
M18N02,I went to Bon Bongaah.
M18N03,It was proven that the person renting the car was himself.
M18N04,"No, no, I thought maybe you yourself would like to do it."
M18N05,One of the hotel staff said he often goes to the Pozo restaurant to eat.
M18N06,"When leaving, she only took her handbag and documents with her."
M18N07,"Because I had informed them, a drug smuggler was going there regularly and selling drugs."
M18N08,It turned out that we have been staying at this hotel for two years.
M18N09,I quickly went to the transportation office and found out from the car's license number that it belonged to one of the agencies that rent out cars.
M18N10,"I went home to have breakfast, and when I left there, they entered my apartment."
M18N11,"My guess is that they observed the targeted firm, and when I went there to investigate, they recognized me and followed me."
M18N12,"Since there was no guard around, I went to the bar I was monitoring to report the situation by phone. While I was in the bar, I happened to look outside."
M18N13,That is why they got rid of the car at the earliest opportunity and also informed Bilarn by phone that they might be able to track it down through a car rental agency.
M18N14,"The night they threw that man's body onto the sidewalk, they noticed my presence in the dark and guessed that I might have taken down their license plate number."
M18N15,I returned to the Vikram Hotel and inquired about Bill. He wasn't at the hotel.
M18S01,"I swore that I knew nothing, they wouldn't believe it."
M18S02,"Honestly, I don't really know for sure, but with everything that's happened, I think it might be better to explain the whole situation to you, even if everyone has lost their jobs."
M19A01,"Father, how can your dignity face us and Father Jan after what you've done?"
M19A02,How does he think he did the right thing? He caused Father to be imprisoned.
M19A03,"Father admitted so the kids wouldn't go to the position and give false testimony, and they wouldn't be haunted by guilt for the rest of their lives."
M19A04,"Dear father, if he hadn't taken the blame for issues he wasn't guilty of, today we wouldn't know your generosity, the witness, or the claimant in that case. But you should know it was your generosity that sent father to prison, not the jury."
M19A05,"Just because someone dislikes someone else doesn't mean they should blame themselves for their death. This is not right. I didn't kill your loved one, but I feel as guilty as the killer."
M19F01,Could you also bring me a cold drink?
M19N01,"He has fallen ill and, in addition, has a severe fear of thunder, lightning, and storms. This fear has stayed with him since he lost his mother on a stormy night when he was seven years old."
M19N02,I am Joseph Norlem.
M19N03,"There was a strong wind outside. So, I decided to go see Peter."
M19N04,I went to my room and read a book until 10:30.
M19N05,But he came toward me and just said to inform the others to gather at the book house by 7:30.
M19N06,"Personally, I prefer not to say anything about this matter."
M19S01,I don't understand.
M19S02,I don't know if I told Ashi.
M19S03,Maybe I shouldn't have brought this up.
M19W01,and 
M19W02,You want to put me on the list of suspects.
M20A01,I don't need to be convinced that you're giving me a reason.
M20A02,I don't even know them very well myself; at least I can say it's not been a long time since I've known them.
M20A03,"Check the small perfumes; she has always loved small perfumes, even in inns."
M20A04,Why don't you look for it in Paris? Or Genoa?
M20A05,"It's not an interesting point, Inspector, it's a ridiculous point."
M20A06,I honestly don't remember.
M20H01,"Tonight, we should not take her mother's place."
M20H02,Haha vote for something like this.
M20N01,Now it became clear why you didn't call me.
M20N02,I can give you six hundred dollars in travelers' checks in addition to covering your travel and accommodation expenses.
M20N03,Are you sure the neon that accompanied your trip wasn't seated?
M20N04,How did you find my address?
M20N05,I hope your guess is not correct.
M20N06,"I was thinking that, with this in mind, I can hope for the mystery of my friend's death to be solved."
M20N07,It had been about a month and a half that I hadn't seen them and hadn't heard from them.
M20N08,"Let me see, Mr. Azraz, was it his doing?"
M20S01,"Right now, it's not fair to ignore them because of someone else's arrival."
M20S02,"When he gets moody, he drives me crazy."
M20W01,What?
M20W02,We need to delete the account.
M20W03,From the door of Ripolis
M20W04,Letter
M20W05,Are you bothering me?
M21A01,Where should I get Pino's location from now?
M21A02,"The smell, damn it, has made the house filthy."
M21A03,"Hey Diki, what's wrong with you? You've become too cautious, you don't believe a word I say."
M21A04,Everyone's heart knows this itself.
M21F01,That's from everyone's youth.
M21H01,"From this morning when I felt that I still matter to someone, I feel proud."
M21H02,It makes me happy.
M21N01,She decided to stay in Rome for the whole winter.
M21N02,I want to go to Paris this month and then return to America.
M21N03,And reserve a table for half past nine.
M21N04,Accounting is a tough and stressful job.
M21N05,Did you have an argument?
M21N06,Do you want me to talk to him too and ask him to come with us?
M21N07,I have decided to stay in Iran.
M21N08,Asked me to take everything of theirs.
M21N09,They send letters for you too.
M21N10,"Most of the time, you have sex in the car."
M21N11,And this is the theme of the talented Ripley.
M21S01,"If I accept, how long will I be away from you at least?"
M21W01,Down
M21W02,Here?
M21W03,Emily?
M21W04,Yes?
M21W05,Didn't they write it for you?
M21W06,"He said, ""I need to get to my work."""
M21W07,"Does it mean ""But why, Dima?"""
M22A01,"In the house, a rain rules first and last; a rain."
M22A02,"Either you eat, or you immediately go back to your prison."
M22A03,Where are you going?
M22A04,"It is destined that once you are really tired, your decision will change."
M22A05,She/He has come down; I'll show you.
M22A06,"What do you even know about the people who dug around that tree, planted the tree, dug the well, and laid brick upon brick?  Many of those people are no longer here.  They were martyred, went missing, were taken captive, and never returned."
M22H01,I liked the clean part of it the most.
M22N01,He has been struck on the head and neck with a heavy object.
M22N02,"You see, Zina, the look of Hossein Agha's face resembles the youth of the engineer."
M22N03,Do you know where he wanted to go when he separated from you?
M22N04,How was your relationship with each other?
M22N05,He probably didn’t take long to fall into his trap after leaving you.
M22N06,"Right now, I can't say anything."
M22N07,The killer was probably someone who gave him a ride and dropped him off somewhere.
M22N08,The trip needs to be postponed for two or three days.
M22N09,Do you think he might be dead?
M22N10,I should teach them a good lesson.
M22N11,"Well, for what?"
M22N12,What's the last date we have information about them?
M22N13,A small bottle has been found with blood stains on it.
M22N14,Because the water has thoroughly washed and taken everything away.
M22N15,"We didn't explore all the corners of Italy, but its main cities — and why?"
M22N16,The police have concluded that Thomas Ripley is missing.
M22N17,Just telling us the destination is enough for us.
M22N18,We will find you ourselves.
M22N19,"You had said, are they coming to the adventures?"
M22N20,"Finding the location of an American resident who just arrived here today isn't difficult for the police, is it?"
M22N21,"""Did I say something inappropriate that left us baffled and confused like this?"""
M22N22,"Once you enter, you realize how small it is."
M22N23,"In that case, the immigration office must approve it, right?"
M22N24,We are looking for it.
M22N25,Missing
M22N26,I felt it necessary to come here to ask about your daughter. How is she doing?
M22N27,It means I can't marry you.
M22N28,I am a man who has found happiness in his life for the first time.
M22N29,I am doing things that I always wanted to do but never had the opportunity or chance to do.
M22N30,"So, a year after that new life you would die for, you quietly pack your things and go back to the life you hate?"
M22N31,But my wife was a hurdle for me.
M22S01,"After the martyrdom of the engineer, I didn’t know... whenever I wanted to [cry], a lump like a heavy stone came and caught in my throat."
M22S02,"That's it, nothing else goes down from the guy."
M22S03,"Apparently, they took his money too."
M22W01,Abdul-Azza
M22W02,"It was the last time you saw, right?"
M22W03,Do you know where it is?
M22W04,It has changed a lot too.
M23A01,"Open one, it's me, Faridi."
M23A02,Do you know how much I searched until I could find the apartment?
M23H01,"Ma'am, this elderly Italian woman didn't understand what I said."
M23H02,"No, no, no, the name Dickie Greenleaf itself made him recognizable by reputation."
M23W01,That is their usual address.
M24A01,"If I didn't want it, I wouldn't have bought it."
M24A02,"I really feel sorry for you people. You’re neither this way nor that way. You don't believe in anything and don’t care about anything. I don’t know how you can live like this. You think you're very clever, but no, sir, it’s not about being clever."
M24A03,Did you want to? What should I do about coming?
M24A04,"Victor, do you remember what the first thing I asked you was? Huh? What was it?"
M24H01,"I love the bed, I love it a lot."
M24N01,Its price might be 1200 to 1300 dollars.
M24N02,"I wanted to say something off-topic about the harp; if there are no other conditions or theories, I'll raise it to fifty dollars."
M24N03,The issue is that you have to believe it.
M24N04,"Do you think there's more killing in the world these days, right?"
M24N05,Are you sure that after two or three years they won't come back and declare it unauthorized?
M24S01,I had a daughter; may God bless her soul.
M24S02,"She had a lovely face, big eyes like the morning, gentle and full of emotion."
M24S03,Let's talk a little to see what conclusion we reach.
M24S04,"Well, in my entire life, I hadn't seen someone as rude as you."
M24W01,What are you?
M24W02,Aren't you?
M24W03,What is this?
M24W04,How are you?
M25A01,She risks her life every day for you and people like you.
M25A02,I don't think about it at all.
M25A03,"That was not my intention, Mr. Salman."
M25A04,"He can't finalize the entire deal, sir."
M25A05,I don't make any claims based on this.
M25A06,Just stop it already.
M25A07,I am the best and this is my order.
M25A08,"Go to the election and seriously sit down, do you understand?"
M25A09,"He charges fifty or sixty dollars to write one line, that's not much."
M25A10,"He himself has not specialized in anything, but something within him has reached perfection."
M25A11,A tool that makes money from people and becomes famous.
M25A12,Federat can do this.
M25A13,"Because he can scare people, they like him."
M25A14,Tell them it's a novel now.
M25A15,Because I was afraid
M25A16,"When I called, they told me that you had gone to military service."
M25A17,Just this.
M25A18,I told him he shouldn't have allowed you to do this.
M25A19,"With a bit of luck, you could have achieved something in the field of science."
M25A20,His work will cause you a lot of harm in the future.
M25A21,And that self-centered confidence of his was always in front of his eyes.
M25A22,To the extent that I had to blame myself for the lack of feeling. Do you understand?
M25A23,What does a person live for?
M25A24,Just repeating the same mistakes that were made before.
M25A25,"Yes, my friend."
M25A26,It was terrifying.
M25A27,That's because I never gave as much of my breath to anyone else as I did to you.
M25A28,"I told him right then that if they send you and you study properly, I will regularly provide financial support."
M25A29,And this cost you a lot.
M25A30,"I want to say that I wasn’t willing to sit in this house, eat garbage, and have that man look me in the eye and laugh at me."
M25A31,"This claw, that claw, back then it amounted to two hundred dollars."
M25A32,"But you didn't take it, even though you knew he had the money."
M25A33,We were raised in a way to make progress.
M25A34,"Otherwise, why does he respect me so much? Not you."
M25A35,There has never been love here in this house.
M25A36,Pull the obvious into obscurity.
M25A37,There was nothing here.
M25A38,This is something that cannot be endured.
